category,sub_category,job_title,province,job_company,job_industry,job_finance,job_scale,job_welfare,job_experience,job_education,job_skills,salary_lower,salary_high,city,district,street
后端开发,C#,c#高级软件工程师,上海,中科时代,自动化设备,未融资,100-499人,"带薪年假,交通补助,餐补,加班补助,团建聚餐,零食下午茶,节日福利,年终奖,绩效奖金,全勤奖,定期体检,五险一金,补充医疗保险",3,本科,"C#开发经验,自动化行业经验",20,30,上海,普陀区,曹杨
后端开发,C#,软件工程师,浙江,宁波工业互联网研究院,电子/硬件开发,不需要融资,100-499人,"五险一金,定期体检",1,本科,"C#,C++,C#开发经验",10,15,宁波,海曙区,火车站
后端开发,C#,中级软件工程师(C#),浙江,立镖机器人,智能硬件,未融资,100-499人,"五险一金,定期体检,员工旅游,带薪年假,包吃,节日福利,年终奖,加班补助,零食下午茶",2,本科,"C#,C#开发经验,.NET开发经验,winform",18,25,杭州,临平区,临平
后端开发,C#,软件工程师,江苏,方普智能,自动化设备,100-499人,无,"夜班补助,通讯补贴,五险一金,包住,餐补,带薪年假,绩效奖金,股票期权,交通补助,年终奖,宿舍有空调,定期体检",1,本科,"C#,Java,C++,C#开发经验",10,15,苏州,常熟市,高新技术产业园
后端开发,C#,高级软件工程师,广东,亿欧光电,仪器仪表/工业自动化,不需要融资,20-99人,"团建聚餐,工龄奖,加班补助,有无线网,夜班补助,年终奖,节日福利,全勤奖,节假日加班费,员工旅游,免费工装,餐补,带薪年假,五险一金,法定节假日三薪,生日福利,零食下午茶",3,本科,C#开发经验,15,25,佛山,南海区,罗村
后端开发,C#,上位机软件工程师,上海,天贺自动化,仪器仪表,未融资,20-99人,"员工旅游,五险一金,带薪年假",1,大专,"C#,C#开发经验,ASP.NET,.NET开发经验,socket",9,14,上海,宝山区,罗泾
后端开发,C#,软件工程师C#,重庆,世孚科技,仪器仪表/工业自动化,不需要融资,0-20人,"丰厚年终奖,节日福利,五险,年度调薪,带薪年假,公司重点项目,大牛带队,老板、领导好,不压工资",1,大专,"MySQL,C#,ASP.NET,.NET开发经验,C#开发经验,,,,",5,8,重庆,渝北区,汽博中心
后端开发,C#,C#工程师,湖北,睿志科技,电子商务,未融资,20-99人,"节日福利,交通补助,全勤奖,五险一金,年终奖,通讯补贴",2,大专,"C#,Java,Python,SQL Server,计算机相关专业,",5,8,十堰,茅箭区,北京北路
后端开发,C#,全栈初级工程师,重庆,重庆典识古科技,互联网,未融资,0-20人,"带薪年假,交通补助,五险一金,年终奖,绩效奖金,加班补助,保底工资,餐补,通讯补贴,全勤奖",0,本科,"C#,C#开发经验,ASP.NET,.NET开发经验,SQL Server,",3,8,重庆,渝北区,礼嘉
后端开发,.NET,.net后端研发,北京,京溢道晟,互联网,不需要融资,20-99人,"节日福利,有无线网,团建聚餐,零食下午茶,五险一金",3,本科,".NET Core,C#,Java",15,22,北京,东城区,北京站
后端开发,.NET,小程序开发工程师,北京,国奥五音方,保健/养生,未融资,20-99人,"绩效奖金,底薪加提成,节日福利,保底工资,五险一金",1,大专,".NET,.NET Core,C#",8,13,北京,朝阳区,四惠
后端开发,.NET,.NET,天津,天津普智芯,电子/硬件开发,不需要融资,20-99人,"零食下午茶,住房补贴,年终奖,餐补,节日福利,五险一金,带薪年假",1,本科,"硬件,.NET,.NET开发经验,软件工程师,计算机相关专业",6,11,天津,南开区,华苑
后端开发,.NET,.net开发工程师,山东,数狐科技,计算机软件,未融资,0-20人,"带薪年假,年终奖,零食下午茶,餐补,节日福利,五险一金,出差补贴",1,大专,"C#,SQL,网络协议,数据结构,MySQL,软件工程师,",5,10,青岛,城阳区,正阳路
后端开发,.NET,.Net研发工程师,广东,德臻,计算机软件,不需要融资,100-499人,"年终奖,带薪年假,五险一金,节日福利",1,大专,"SQL,C#,ASP.NET,.NET MVC,.NET Core,SQL Server,,",11,18,东莞,南城街道,南城
后端开发,.NET,软件开发工程师,北京,万方医学,医疗健康,100-499人,无,"交通补助,定期体检,通讯补贴,年终奖,节日福利,法定节假日三薪,工龄奖,餐补,带薪年假,绩效奖金,生日福利,高温补贴,保底工资,意外险,补充医疗保险,五险一金",2,本科,"服务端开发经验,CRM系统开发经验,.NET开发经验,.NET,,",12,15,北京,海淀区,公主坟
后端开发,.NET,开发顾问,浙江,上海启封,计算机软件,不需要融资,20-99人,"定期体检,通讯补贴,补充医疗保险,带薪年假,节日福利,五险一金,交通补助,员工旅游,底薪加提成,生日福利,绩效奖金,团建聚餐,意外险",1,本科,".NET,erp",6,10,杭州,拱墅区,新天地
后端开发,.NET,系统架构师,北京,宏博新易,计算机服务,不需要融资,20-99人,"节日福利,五险一金,包吃",4,本科,"架构师,算法设计,计算机软件,C#,C++,.NET",20,25,北京,西城区,月坛
后端开发,.NET,.net开发工程师,上海,欧路软件,计算机软件,未融资,20-99人,"带薪年假,节日福利,包吃,五险一金,零食下午茶,年终奖",1,本科,"C#,.NET,后台开发,千万级用户,自研成熟产品",10,15,上海,浦东新区,花木
后端开发,.NET,.NET,山东,山东中润,计算机软件,未融资,20-99人,"生日福利,全勤奖,保底工资,五险一金,有无线网,员工旅游,交通补助,团建聚餐,年终奖,通讯补贴,零食下午茶,免费工装,底薪加提成,定期体检,节日福利,意外险,带薪年假,绩效奖金,宿舍有空调",2,大专,"C#,.NET开发经验,.NET,计算机相关专业,.NET Core",5,10,潍坊,奎文区,高新区
后端开发,.NET,.NET,山东,睿观软件,计算机软件,20-99人,无,"员工旅游,五险一金,全勤奖,保底工资,团建聚餐",0,学历不限,".NET,C#,MySQL/SQL Server/Oracle",3,8,济宁,任城区,济安桥
后端开发,.NET,资深.NET全栈开发工程师,上海,瑞孚迪,其他行业,不需要融资,1000-9999人,"补充医疗保险,工龄奖,定期体检,员工旅游,生日福利,免费班车,通讯补贴,交通补助,餐补,绩效奖金,年终奖,节日福利,五险一金,带薪年假",3,本科,".NET,.NET Core,Vue/React/Angular,.NET开发经验,",25,40,上海,浦东新区,张江
后端开发,.NET,.NET软件工程师,湖北,纬衡科技,计算机软件,不需要融资,100-499人,"零食下午茶,加班补助,交通补助,通讯补贴,年终奖,全勤奖,节日福利,员工旅游,五险一金,带薪年假",1,本科,"数据库,.NET,C#",5,10,武汉,洪山区,余家头
后端开发,.NET,.NET,浙江,浙江启进科技有限公司,计算机软件,不需要融资,20-99人,"零食下午茶,节日福利,全勤奖,带薪年假,五险一金,年终奖,包吃",1,中专/中技,.NET,8,10,温州,瓯海区,动车南站
后端开发,.NET,.NET软件工程师,上海,东海智通,其他行业,A轮,100-499人,"带薪年假,五险一金",2,大专,".NET,C#,.NET Core",9,14,上海,徐汇区,漕河泾
后端开发,.NET,.NET(可接受短期出差）,河北,石家庄协达科技,计算机软件,未融资,20-99人,"加班补助,全勤奖,年终奖,带薪年假,餐补,通讯补贴,节日福利",1,大专,"Oracle,架构师",3,8,石家庄,长安区,体育北大街
后端开发,.NET,后台开发（.net）+周末双休,湖南,星辰普惠,计算机软件,未融资,20-99人,"节日福利,生日福利,五险一金",1,本科,"C#,Socket技术,ASP.NET,HTML,MVC开发,网络协议,,",8,10,长沙,天心区,书院路
后端开发,.NET,软件开发工程师,河南,万序健康,计算机服务,A轮,100-499人,"五险一金,员工旅游,全勤奖,通讯补贴,餐补,交通补助,节日福利,加班补助,年终奖,带薪年假",0,本科,".NET开发经验,ORACLE,SPD",8,12,郑州,金水区,郑州东站
后端开发,.NET,.net工程师实习生（在校应届均可）,天津,海特高新,铁路/船舶/航空/航天制造,1000-9999人,无,"包吃,员工旅游,带薪年假,五险一金",0,2个月,".NET,Vue/React/Angular",100,150元/天,天津,东丽区,天津滨海国际机场
后端开发,.NET,.net程序员,浙江,鑫扬网络,互联网,未融资,0-20人,五险一金,1,大专,"ASP,C#,HTML,CSS,计算机软件,软件工程师,SQL",4,6,金华,婺城区,董宅
后端开发,.NET,. net工程师,湖南,京麒,仪器仪表/工业自动化,未融资,0-20人,"员工旅游,节日福利,底薪加提成,绩效奖金,生日福利,五险一金,全勤奖,团建聚餐,零食下午茶,带薪年假",1,大专,".NET,C#,JQuery,软件工程师,SQL Server,.NET MVC,,",5,10,长沙,岳麓区,麓谷
后端开发,.NET,.NET,河南,峰蜗牛科技,电子商务,D轮及以上,500-999人,"五险一金,加班补助,股票期权,零食下午茶,节日福利,餐补,年终奖,全勤奖,通讯补贴,员工旅游",1,大专,"C#,SQL,ASP.NET,.NET Core,.NET MVC",8,12,郑州,二七区,五里堡
后端开发,Node.js,Node.js开发工程师,广东,店客多,互联网,未融资,20-99人,"节日福利,零食下午茶,定期体检,补充医疗保险,免费班车,带薪年假,五险一金",0,10个月,"后端开发,JavaScript,Express,Koa,Egg.js",150,200元/天,广州,越秀区,流花
后端开发,Node.js,Node.js开发工程师,上海,虹莱,计算机软件,未融资,500-999人,"年终奖,带薪年假,五险一金,节日福利",3,本科,"Java,‌MidwayJS,Node.js开发经验,服务端开发经验,,,,,",18,25,上海,浦东新区,康桥
后端开发,Node.js,兼职NodeJS工程师,上海,科爱信,在线教育,不需要融资,20-99人,"带薪年假,五险一金,绩效奖金,工龄奖,全勤奖,员工旅游,年终奖,底薪加提成,保底工资",1,本科,"JavaScript/TypeScript,Node.js开发经验,服务端开发经验,,,,",800,1000元/天,上海,徐汇区,光启城
后端开发,Node.js,node 全栈实习生,浙江,无法定义,生活服务(O2O),未融资,0-20人,"节日福利,带薪年假,有无线网,零食下午茶,五险一金,团建聚餐,法定节假日三薪,员工旅游,股票期权",0,3个月,"全栈,Node.js,JavaScript/TypeScript,,",130,160元/天,杭州,余杭区,仓前
后端开发,Node.js,web全栈工程师（Node.js）,广东,次元精灵,游戏,不需要融资,20-99人,"加班补助,五险一金",1,学历不限,"全栈,Node.js,JavaScript/TypeScript,,,",13,15,深圳,南山区,科技园
后端开发,Node.js,【外企远程 核心业务】高级web开发工程师,上海,捷瑞网络技术,互联网,D轮及以上,500-999人,"定期体检,节日福利,年终奖,股票期权,带薪年假,员工旅游,通讯补贴,五险一金",3,本科,"后端,全栈,前端,Node.js,JavaScript/TypeScript,Golang,,,,",30,50,上海,黄浦区,人民广场
后端开发,Node.js,nodejs软件开发工程师，可接受应届,广东,华为技术有限公司,计算机软件,不需要融资,10000人以上,"定期体检,五险一金,绩效奖金,零食下午茶,离职补偿,补充医疗保险,保底工资,住房补贴,全勤奖,加班补助,交通补助,节日福利,法定节假日三薪,团建聚餐,带薪年假,员工旅游,通讯补贴,年终奖,节假日加班费,股票期权",0,本科,"后端,全栈,前端,Node.js,Golang,Java,,,",15,30,深圳,龙岗区,坂田
后端开发,Node.js,高级nodejs开发工程师,北京,美团,互联网,不需要融资,10000人以上,"定期体检,意外险,保底工资,交通补助,五险一金,带薪年假,企业年金,员工旅游,团建聚餐,绩效奖金,节日福利,零食下午茶,年终奖,补充医疗保险",2,本科,"Node.js,JavaScript/TypeScript,Java,Shell",25,50,北京,朝阳区,望京
后端开发,Node.js,Node.js后端开发工程师,上海,灵长科技,计算机服务,0-20人,无,"定期体检,五险一金,带薪年假,年终奖",1,本科,"Node.js,后端开发,JavaScript",15,20,上海,闵行区,莘庄
后端开发,Node.js,NodeJS开发工程师,广东,星月辰,游戏,未融资,20-99人,"零食下午茶,员工旅游,年终奖,五险一金,股票期权,带薪年假",1,本科,"后端开发,JavaScript,网络协议,分布式技术,Linux,Unix,",15,30,深圳,宝安区,新安
后端开发,Node.js,华为云-Node.js高级开发工程师德科OD,陕西,西安华为,通信/网络设备,未融资,10000人以上,"带薪年假,免费班车,年终奖,节假日加班费,补充医疗保险,员工旅游,定期体检,节日福利,加班补助,五险一金,法定节假日三薪,有无线网,股票期权,夜班补助",0,本科,"数据结构,全栈开发,TypeScript,Express,Koa,Egg.js,,",20,30,西安,雁塔区,高新软件园
后端开发,Node.js,node.js 开发工程师,广东,金光APP,印刷/包装/造纸,不需要融资,10000人以上,"交通补助,年终奖,五险一金,加班调休,补充医疗保险,通讯补贴,住房补贴,节日福利,带薪年假",1,本科,Node.js,15,30,深圳,南山区,科技园
后端开发,Node.js,Node.js 开发工程师,北京,逍遥云游,互联网,不需要融资,20-99人,"团建聚餐,员工旅游,餐补,定期体检,节日福利,零食下午茶,绩效奖金,交通补助,年终奖,生日福利,带薪年假,五险一金",1,大专,"服务端开发经验,Node.js,游戏,后端,",25,35,北京,朝阳区,酒仙桥
后端开发,Node.js,node.js 服务器开发工程师,上海,四三三,游戏,未融资,20-99人,"餐补,带薪年假,住房补贴,零食下午茶,定期体检,五险一金",2,本科,"TypeScript,JavaScript/TypeScript,Node.js开发经验,,,,,,,,",20,30,上海,徐汇区,徐家汇
后端开发,Node.js,中高级nodejs 工程师（前端）,广东,盟鼎数据,大数据,未融资,20-99人,"年终奖,零食下午茶,加班补助,五险一金,节日福利,带薪年假,通讯补贴,交通补助",2,学历不限,"nodejs,electron",25,40,深圳,罗湖区,万象城
后端开发,Node.js,后端开发工程师（Node.js）,广东,好分数,在线教育,C轮,1000-9999人,"五险一金,定期体检,节日福利,年终奖,股票期权,带薪年假,餐补",1,本科,"Node.js,后端开发,Java,Go,C++,Linux,GIT",8,12,广州,天河区,天河公园
后端开发,Node.js,前端开发,广东,永昇信息科技有限公司,信息安全,未融资,20-99人,"补充医疗保险,零食下午茶,员工旅游,节日福利",0,大专,全栈,4,8,广州,番禺区,长隆
后端开发,Node.js,NodeJS开发工程师,广东,Sencity,智能硬件,不需要融资,20-99人,"通讯补贴,定期体检,带薪年假,全勤奖,节日福利,五险一金,股票期权,零食下午茶,年终奖,包吃,餐补",0,本科,Node.js,16,25,深圳,南山区,前海
后端开发,Node.js,后端开发实习生,广东,众联科技,大数据,未融资,0-20人,"有无线网,零食下午茶,包吃,带薪年假,保底工资,年终奖,五险一金",0,5个月,"后端,Node.js,JavaScript/TypeScript,",80,160元/天,韶关,武江区,工业路
后端开发,语音/视频/图形开发,camera软件高级工程师/专家,上海,荣耀终端有限公司,消费电子,不需要融资,10000人以上,"通讯补贴,定期体检,加班补助,节日福利,零食下午茶,五险一金,带薪年假,股票期权,年终奖,免费班车,补充医疗保险",0,本科,"C++,图形图像处理,影像,camera,音视频开发,BSP驱动,,",30,60,上海,浦东新区,张江
后端开发,语音/视频/图形开发,影像效果工程师,广东,中科创达,计算机软件,已上市,10000人以上,"住房补贴,全勤奖,股票期权,员工旅游,加班补助,餐补,交通补助,带薪年假,五险一金,年终奖,节日福利,定期体检",2,本科,"图形开发/渲染,流媒体传输协议,ISP,AWB",17,21,深圳,南山区,前海
