"category","sub_category","job_title","province","job_location","job_company","job_industry","job_finance","job_scale","job_welfare","job_salary_range","job_experience","job_education","job_skills","create_time"
"后端开发","Python","python工程师","浙江","杭州·滨江区·长河","华为","计算机软件","不需要融资","10000人以上","餐补，交通补助，补充医疗保险，零食下午茶，保底工资，夜班补助，加班补助，免费班车，定期体检，带薪年假，法定节假日三薪，绩效奖金，生日福利，节假日加班费，节日福利，员工旅游，股票期权，年终奖，意外险，五险一金","15-30K","经验不限","本科","Python,机器学习经验","2024-12-19"
"后端开发","Python","python工程师","广东","深圳·南山区·科技园","博彦科技","计算机软件","已上市","10000人以上","五险一金，定期体检，年终奖，带薪年假，免费班车，节日福利","11-16K","1-3年","本科","Python,Django,Redis,微服务经验,celey,mysql","2024-12-19"
"后端开发","Python","研发工程师","广东","深圳·光明区·公明","美尚照明","其他行业","未融资","100-499人","员工旅游，交通补助，带薪年假，五险一金，年终奖，定期体检，补充医疗保险，全勤奖","200-300元/天","3天/周","3个月","后端,运维开发,Python,MySQL,Flask,计算机相关专业,,","2024-12-19"
"后端开发","Python","兼职Python老师","辽宁","大连","计算机软件开发","计算机软件","未融资","20-99人","全勤奖，零食下午茶，五险一金，带薪年假，年终奖，节日福利","13-16K","1-3年","本科","Python,微服务经验","2024-12-19"
"后端开发","Python","云计算服务端高级开发工程师","陕西","西安·雁塔区·沣惠南路","腾讯云","互联网","已上市","1000-9999人","员工旅游，定期体检，五险一金，加班补助，零食下午茶，带薪年假，年终奖，节日福利","15-25K·14薪","3-5年","本科","Golang,Java,Nginx,C++,C,分布式经验,PostgreSQL,,,,,,,,,,,,","2024-12-19"
"后端开发","Python","Python开发","辽宁","大连·甘井子区·高新园区","云图智能","互联网","20-99人","无","","10-15K","3-5年","本科","机器学习工程经验,Java,数据开发,服务端开发经验,,,,,,","2024-12-19"
"后端开发","Python","python web全栈工程师","北京","北京·顺义区·天竺","泰星达","电子/硬件开发","天使轮","20-99人","","10-15K","1-3年","本科","Linux,Django,Redis,后端,Python,Flask","2024-12-19"
"后端开发","Python","云计算开发工程师","浙江","杭州·滨江区·长河","华为","计算机软件","不需要融资","10000人以上","交通补助，免费班车，意外险，股票期权，定期体检，节日福利，法定节假日三薪，带薪年假，补充医疗保险，节假日加班费，餐补，员工旅游，生日福利，绩效奖金，夜班补助，保底工资，五险一金，加班补助，年终奖，零食下午茶","15-20K","经验不限","本科","Python,Java,Docker,Kubernetes,分布式经验,,","2024-12-19"
"后端开发","Python","Python编程老师","山东","菏泽·牡丹区·二中","菏泽市牡丹区橘子...","培训/辅导机构","0-20人","无","","4-8K","经验不限","大专","python,少儿编程,scratch,C++","2024-12-19"
"后端开发","Python","公共出行-后台开发（高级）工程师","北京","北京·海淀区·西北旺","腾讯","互联网","不需要融资","10000人以上","团建聚餐，免费健身房，带薪年假，补充医疗保险，餐补，通讯补贴，零食下午茶，免费班车，节日福利，免费早晚餐，住房补贴，定期体检，员工旅游，包吃，公仔周边活动，股票期权，Q 米，交通补助，年终奖，五险一金","40-50K","经验不限","本科","数据结构,Java,Linux,高级软件工程师,计算机软件","2024-12-19"
"后端开发","Python","Python","广东","广州·黄埔区·大沙","裕程科技","人工智能","0-20人","无","","50-60元/天","经验不限","学历不限","Java,C++,Django,MySQL,Tornado,Oracle,HBase,,","2024-12-19"
"后端开发","Python","python开发","北京","北京·大兴区·亦庄","jossoul","计算机服务","不需要融资","20-99人","节日福利，年终奖，带薪年假，绩效奖金，员工旅游，通讯补贴，零食下午茶，住房补贴，五险一金，餐补","7-12K","1-3年","大专","Java,Hive,Django,MySQL,运维开发经验,,,,","2024-12-19"
"后端开发","Python","软件开发工程师","山东","济宁·任城区·火炬路","山东天合网络空间...","互联网","不需要融资","0-20人","五险一金，有无线网，团建聚餐","8-10K","1-3年","本科","爬虫,Python,爬虫经验","2024-12-19"
"后端开发","Python","Python 兼职","黑龙江","哈尔滨·道里区·群力","海默教育科技","培训/辅导机构","不需要融资","0-20人","年终奖，零食下午茶，五险一金，全勤奖，加班补助，股票期权","10-15K","经验不限","本科","后端,爬虫,机器学习/算法工程,Python,Java,Django,,,","2024-12-19"
"后端开发","Python","Python研发工程师","河南","郑州·中原区·高新区","蓝蝶科技","计算机软件","不需要融资","0-20人","补充医疗保险，交通补助，五险一金，加班补助，全勤奖，年终奖，员工旅游，节日福利，带薪年假，餐补，定期体检，股票期权","10-15K","3-5年","本科","Python,深度学习算法,人工智能,智能硬件,分布式技术,,,","2024-12-19"
"后端开发","Python","高级python开发工程师","新疆","乌鲁木齐·天山区·东门","上海誉蓼教育科技","培训/辅导机构","0-20人","无","","30-60元/时","3-5年","硕士","MySQL,量化交易开发经验,Python","2024-12-19"
"后端开发","Python","终端开发工程师","广东","深圳·宝安区·新安","派宝智能","智能硬件","20-99人","无","","6-8K","经验不限","大专","Python","2024-12-19"
"后端开发","Python","Scratch编写员","浙江","杭州·西湖区·西湖","杭州知见科技有限公司","培训/辅导机构","未融资","0-20人","","7-10K","经验不限","大专","Scratch,Scratch编写员","2024-12-19"
"后端开发","Python","python研发工程师","北京","北京·海淀区·中关村","博雅数智","大数据","未融资","0-20人","五险一金，节日福利，年终奖，零食下午茶，带薪年假","13-20K","3-5年","本科","Python,Kubernetes,Docker,Django,MySQL,MongoDB,,","2024-12-19"
"后端开发","Python","python","福建","三明","易兔软件","计算机软件","20-99人","无","零食下午茶，节日福利，年终奖，全勤奖","7-12K","经验不限","学历不限","爬虫,Python,爬虫经验","2024-12-19"
"后端开发","Python","Python高级开发工程师","湖北","武汉·洪山区·黄家湖大学城","雕龙数据","计算机软件","不需要融资","20-99人","五险一金，全勤奖，员工旅游，营养午餐","12-16K","5-10年","本科","Python,Java,Web端,移动端,Oracle,NoSQL,,","2024-12-19"
"后端开发","Python","Python开发工程师 (绘图方向)","内蒙古","呼和浩特·新城区·毫沁营","里丰科技","电力/热力/燃气/水利","20-99人","无","五险一金，带薪年假，年终奖","5-7K·13薪","1-3年","本科","后端,Python,数学/统计相关专业","2024-12-19"
"后端开发","Python","数据产品开发工程师","北京","北京·朝阳区·国贸","CSM","大数据","不需要融资","1000-9999人","零食下午茶，餐补，节日福利，定期体检，补充医疗保险，带薪年假，五险一金，加班补助","10-15K·14薪","1-3年","本科","五险一金,商业保险,定期体检,带薪假期","2024-12-19"
"后端开发","Python","网络协议解析高级工程师","北京","北京·海淀区·知春路","北京三行科技","互联网","20-99人","无","定期体检，意外险，补充医疗保险，五险一金","12-20K","5-10年","本科","Python,Kafka,Spark,架构设计经验,网络协议解析","2024-12-19"
"后端开发","Python","少儿编程教师","山东","临沂·兰山区·北城新区","平川教育培训学校...","培训/辅导机构","100-499人","无","全勤奖","5-10K","经验不限","大专","网络编程","2024-12-19"
"后端开发","Python","python开发","河北","邯郸·丛台区·中华北","数力科技","计算机软件","未融资","20-99人","定期体检，绩效奖金，五险一金，补充医疗保险","4-8K","1-3年","本科","Python,Django,Flask,Numpy,MySQL","2024-12-19"
"后端开发","C#","C#","山东","烟台·莱山区·东泊子","华宇航天","大数据","不需要融资","100-499人","带薪年假，节日福利，交通补助，通讯补贴，餐补，五险一金，单身补助，零食下午茶，定期体检，加班补助","5-6K","1年以内","本科","C#","2024-12-19"
"后端开发","C#","C#自动化软件工程师","广东","深圳","杰普特光电","智能硬件","已上市","1000-9999人","住房补贴，全勤奖，带薪年假，五险一金，包吃，包住，年终奖，培训完善，免费午餐，加班补助","15-30K·14薪","5-10年","本科","C#,上位机,halcon","2024-12-19"
"后端开发","C#","上位机开发工程师","湖南","长沙·岳麓区·麓谷","湖南立中科技","互联网","C轮","20-99人","年终奖，节日福利，项目奖，五险一金，带薪年假，股票期权，零食下午茶","12-15K","经验不限","本科","C#,Socket技术,多线程,软件工程师,Windows,网络协议,,","2024-12-19"
"后端开发","C#","程序","江苏","苏州","普锐欧智能科技","广告/公关/会展","未融资","0-20人","零食下午茶，加班补助，年终奖，五险一金，员工旅游，节日福利，带薪年假","7-10K·13薪","1-3年","大专","后端开发,Windows,双休","2024-12-19"
"后端开发","C#","软件工程师","江苏","无锡·锡山区·安镇","菜么么","互联网","不需要融资","20-99人","年终奖，五险一金，全勤奖，交通补助，通讯补贴，股票期权，节日福利，餐补，带薪年假","10-15K","1-3年","本科","C#,C#开发经验,ASP.NET,.NET开发经验,SQL Server,","2024-12-19"
"后端开发","C#","C#软件工程师","江西","南昌","江西智研院","企业服务","未融资","20-99人","五险一金，员工旅游，绩效奖金，餐补，生日福利，团建聚餐，定期体检，年终奖，带薪年假，节日福利","8-13K·13薪","3-5年","本科","C#,.NET开发经验,MES,WMS","2024-12-19"
"后端开发","C#","C#","广东","深圳·南山区·华侨城","华盛通","互联网","不需要融资","500-999人","五险一金，带薪年假，免费班车，节日福利，定期体检，加班补助，零食下午茶，股票期权，餐补","12-24K","1-3年","本科","SQL,多线程,Socket技术,WPF,MySQL,Windows","2024-12-19"
"后端开发","C#","软件开发工程师","广东","广州·天河区·车陂","畅远科技","互联网","未融资","20-99人","五险一金，零食下午茶","13-15K","1-3年","本科","SQL,.NET,网络协议,分布式技术,Oracle,架构师,","2024-12-19"
"后端开发","C#","C#","北京","北京·海淀区·紫竹桥","威米信","计算机软件","不需要融资","20-99人","","8-13K","经验不限","本科","数据结构,Winform,Visual Studio","2024-12-19"
"后端开发","C#","金蝶开发","上海","上海·宝山区·淞南","斐波兔","计算机服务","不需要融资","0-20人","有无线网，定期体检，绩效奖金，法定节假日三薪，补充医疗保险，年终奖，节假日加班费，零食下午茶，五险一金，意外险，团建聚餐","50-100元/时","3-5年","本科","C#,C#开发经验,兼职开发,.NET开发经验","2024-12-19"
"后端开发","C#","自动化软体开发工程师","四川","成都·郫都区·高新西","鸿富锦精密电子","电子/硬件开发","已上市","10000人以上","五险一金，年终奖，带薪年假，节日福利","12-24K·13薪","5-10年","本科","C#,视觉应用软件","2024-12-19"
"后端开发","C#","高级WPF开发","广东","广州·番禺区·大石","稻禾科技","计算机服务","20-99人","无","","10-15K","3-5年","本科","MVC开发,WPF","2024-12-19"
